n_features,n_samples,obs_per_village,feautre_power,count_accuracy,mse_naive,mse_model,count_accuracy_optimal,mse_naive_optimal,mse_model_optimal
1,96,8,1,0.5,99.14069248474685,106.61992076818392,0.5,99.14069248474685,108.19028767627162
1,96,8,1,0.4166666666666667,165.7787919267309,190.4864251444584,0.5,165.7787919267309,187.73946067482177
1,96,8,1,0.0,0.0015294132795791423,6.393864600143254,0.0,0.0015294132795791423,13.66883142924054
1,96,8,0.5,0.0,0.011825750168790316,68.45728600131294,0.0,0.011825750168790316,60.129658254893656
1,96,8,0.5,0.0,0.05080158379226677,117.48108039460662,0.0,0.05080158379226677,114.74391105949036
1,96,8,0.5,0.0,0.0017149300775486376,24.98891967237515,0.0,0.0017149300775486376,47.00157246840768
1,96,8,0.5,0.08333333333333333,3.093270973290327,148.270172229604,0.08333333333333333,3.093270973290327,148.34260550816168
1,96,8,0.5,0.3333333333333333,4.671122283878048,109.10905806156556,0.3333333333333333,4.671122283878048,109.13464973091641
1,96,8,0.25,0.0,4.623826428776899,354.41416577799845,0.0,4.623826428776899,324.46535974401195
1,96,8,0.25,0.0,3.1968824476508075,327.74019882677607,0.0,3.1968824476508075,267.3316209701779
1,96,8,0.25,0.0,0.008074008175378714,54.783386271033834,0.0,0.008074008175378714,54.06160766552133
1,96,8,0.25,0.5,176.90255556282122,200.19176541425986,0.4166666666666667,176.90255556282122,347.0028407957796
1,96,8,0.25,0.16666666666666666,7.1233627383853,153.38870247908343,0.16666666666666666,7.1233627383853,145.5424647505915
1,100,10,1,0.0,0.013543337860791599,50.134721120943716,0.0,0.013543337860791599,48.60896095048886
1,100,10,1,0.1,3.6931596002973435,41.106464031867205,0.1,3.6931596002973435,41.10461801908521
1,100,10,1,0.4,90.09525447842415,64.36269159701449,0.4,90.09525447842415,72.41347306703346
1,100,10,1,0.1,4.204917812412422,225.08863339602414,0.1,4.204917812412422,225.13184880797007
1,100,10,1,0.8,73.28931163056657,91.89792244912387,0.8,73.28931163056657,98.46054724633042
1,100,10,0.5,0.5,49.192537421929295,59.38597704260328,0.4,49.192537421929295,74.18814961522955
1,100,10,0.5,0.3,112.74302643499644,182.43985209634462,0.3,112.74302643499644,209.49991305196892
1,100,10,0.5,0.4,150.17784699179558,189.48248431416962,0.3,150.17784699179558,256.398609810695
1,100,10,0.5,0.6,188.33234990448156,126.05675831512897,0.4,188.33234990448156,197.81119122932836
1,100,10,0.5,0.0,0.008011044725232055,82.35877875255181,0.0,0.008011044725232055,79.5611568475796
1,100,10,0.25,0.0,0.0011112778289729948,6.183696354803546,0.0,0.0011112778289729948,8.458122008710218
1,100,10,0.25,0.7,160.43004129056328,117.72851220269334,0.6,160.43004129056328,121.31664380328016
1,100,10,0.25,0.3,20.44284043638725,60.18450855122482,0.2,20.44284043638725,79.7589559515254
1,100,10,0.25,0.3,191.44276667060785,289.4236101950179,0.1,191.44276667060785,452.9291665521537
1,100,10,0.25,0.0,0.001080750025896712,10.247395165693982,0.0,0.001080750025896712,15.686606116838636
1,96,12,1,0.0,0.007857954369754862,25.91790897881691,0.0,0.007857954369754862,33.89595485050971
1,96,12,1,0.0,1.992249668051238,320.09459116815026,0.0,1.992249668051238,297.3762317324103
1,96,12,1,0.375,98.10874695569659,96.24025463191583,0.375,98.10874695569659,104.3657628133332
1,96,12,1,0.75,104.45184108395134,89.5050609316663,0.75,104.45184108395134,112.67698018934325
1,96,12,1,0.0,0.004982406195061322,29.107945769250673,0.0,0.004982406195061322,24.619654589080476
1,96,12,0.5,0.0,2.693096029441268,22.564419834939695,0.0,2.693096029441268,22.567028701892166
1,96,12,0.5,0.125,1.039538868696066,54.17199578769106,0.125,1.039538868696066,54.182559601631326
1,96,12,0.5,0.125,1.4493931554481003,59.93774506520857,0.125,1.4493931554481003,59.96918566072998
1,96,12,0.5,0.0,0.003135166360387032,16.229378695531377,0.0,0.003135166360387032,12.142597614533216
1,96,12,0.5,0.5,23.05706777557039,21.188566511864707,0.5,23.05706777557039,36.63110453152581
1,96,12,0.25,0.75,20.68333672317979,12.550815275866835,0.625,20.68333672317979,18.552346479592035
1,96,12,0.25,0.25,8.3639891326306,59.86199121951377,0.25,8.3639891326306,59.860464131042804
1,96,12,0.25,0.0,1.7200886169260354,296.53922869354363,0.0,1.7200886169260354,309.57177835845215
1,96,12,0.25,0.25,76.15761967207396,177.855793792645,0.25,76.15761967207396,229.19348931811902
1,96,12,0.25,0.0,2.032183166289828,460.9476468537059,0.0,2.032183166289828,503.48560620841477
1,98,14,1,0.0,0.016636485589897942,48.90504702395832,0.0,0.016636485589897942,50.60661497718747
1,98,14,1,0.5714285714285714,52.88884656582389,65.16663760454895,0.42857142857142855,52.88884656582389,109.9414326253747
1,98,14,1,0.8571428571428571,91.40908580401769,22.994268823901287,0.8571428571428571,91.40908580401769,23.81818914489111
1,98,14,1,0.5714285714285714,134.32665297390412,66.0772622636498,0.5714285714285714,134.32665297390412,73.91194816920064
1,98,14,1,0.14285714285714285,2.698868202291623,27.207471685961117,0.14285714285714285,2.698868202291623,27.20445343999902
1,98,14,0.5,0.2857142857142857,15.83177270533791,53.6679042328249,0.2857142857142857,15.83177270533791,99.6238396127051
1,98,14,0.5,0.0,2.907060316050966,264.9292765699921,0.0,2.907060316050966,267.24490940838524
1,98,14,0.5,0.42857142857142855,8.223235499518914,27.32792250361533,0.2857142857142857,8.223235499518914,35.22587986185917
1,98,14,0.5,0.0,0.00029069918803542035,29.517837713919246,0.0,0.00029069918803542035,30.4811287358145
1,98,14,0.5,0.8571428571428571,66.82254302063946,41.653098051910206,0.7142857142857143,66.82254302063946,42.839129728173745
1,98,14,0.25,0.5714285714285714,61.84974566221816,31.974345029659364,0.5714285714285714,61.84974566221816,33.32086847808853
1,98,14,0.25,0.7142857142857143,78.57136400478396,121.09077992869484,0.7142857142857143,78.57136400478396,121.93551432958432
1,98,14,0.25,0.0,0.0032299643569222115,14.164920901357844,0.0,0.0032299643569222115,15.587465201498395
1,98,14,0.25,0.0,0.02414892429057324,58.40914305712973,0.0,0.02414892429057324,60.39466061762203
1,98,14,0.25,0.5714285714285714,11.070129316489064,10.99251054258029,0.5714285714285714,11.070129316489064,8.807780249701818
