n_features,n_samples,obs_per_village,feautre_power,count_accuracy,mse_naive,mse_model
6,84,28,1,0.0,0.37517509201901755,76.24606220885107
6,84,28,1,0.0,4.49256599840765,66.39784687510483
6,84,28,1,0.0,0.7215415664063153,734.2475883115644
6,84,28,1,0.6666666666666666,9.0255179630189,20.715626271365842
6,84,28,0.5,0.0,4.501236621652877,29.127267685868787
6,84,28,0.5,0.0,1.0852893476711276,153.34564765401652
6,84,28,0.5,0.6666666666666666,10.255981493588175,46.28605652779979
6,84,28,0.5,0.3333333333333333,7.818619068755974,5.846007433002465
6,84,28,0.5,0.3333333333333333,0.65581304973964,43.06079190155506
6,84,28,0.25,0.0,0.40160863007834885,62.416599569031064
6,84,28,0.25,0.3333333333333333,3.0899652225093805,175.31249566413206
6,84,28,0.25,1.0,32.586695300580224,11.649171223396879
6,84,28,0.25,0.0,11.134704723403724,409.7543486407849
6,84,28,0.25,0.0,0.8233833171344033,39.47895266746321
6,90,30,1,0.0,1.8152227618400847,262.9969234830346
6,90,30,1,0.6666666666666666,36.12293587380146,25.56656457594688
6,90,30,1,0.3333333333333333,12.974565209432726,28.233381839084647
6,90,30,1,0.3333333333333333,4.2942224587383775,51.95230297731578
6,90,30,1,0.0,0.5936061673103297,42.203613775672444
6,90,30,0.5,0.0,3.9002784937864465,34.00997331937202
6,90,30,0.5,0.0,0.5084201080256127,76.63961349086607
6,90,30,0.5,0.0,2.9038689177395884,66.8900844995219
6,90,30,0.5,0.3333333333333333,6.72455864930124,11.643441232755832
6,90,30,0.5,0.0,0.16394095763818825,94.95195974802095
6,90,30,0.25,0.3333333333333333,2.459460232179443,256.3613180169034
6,90,30,0.25,0.0,0.2282211448371241,65.10607953843767
6,90,30,0.25,0.0,13.366973099440278,272.37941175730583
6,90,30,0.25,0.3333333333333333,0.3660039946620282,60.79042973569699
6,90,30,0.25,0.0,0.7242898478674515,72.92970703298509
6,500,2,1,0.352,178.4173960573754,321.6920951863896
6,500,2,1,0.292,123.53347222533513,268.70317946756444
6,500,2,1,0.132,5.244997620165957,161.6239975022566
6,500,2,1,0.144,26.57392122287547,240.28717565976882
6,500,2,1,0.144,14.200635467713553,299.2928474320737
6,500,2,0.5,0.36,173.6050259997325,314.9592238565828
6,500,2,0.5,0.196,32.37305454294373,216.20286050682805
6,500,2,0.5,0.284,117.76722833621845,323.60800327599793
6,500,2,0.5,0.336,92.52537267931984,226.71005118747294
6,500,2,0.5,0.324,145.76246816479156,287.9880009081983
6,500,2,0.25,0.228,36.36501887884101,209.03388027745282
6,500,2,0.25,0.3,155.71400355567764,329.2566272761209
6,500,2,0.25,0.28,122.56406142547424,240.94990163364832
6,500,2,0.25,0.14,28.808915471728003,288.5397067368628
6,500,2,0.25,0.244,15.004820732326591,91.47996932012998
6,500,4,1,0.272,68.25410594468227,236.19447130503747
6,500,4,1,0.232,61.77535364208513,333.9058073068778
6,500,4,1,0.12,24.288498137607284,357.5924151759942
6,500,4,1,0.328,111.13753452938141,306.9498861122255
6,500,4,1,0.096,3.0090629334056582,169.69701393787597
6,500,4,0.5,0.128,20.244657141274253,277.54669003655545
6,500,4,0.5,0.12,26.345310294546962,268.40511681867616
6,500,4,0.5,0.136,18.73667357494083,380.7494072684422
6,500,4,0.5,0.136,22.111141337582204,336.46721975297856
6,500,4,0.5,0.152,15.99909585679631,226.465068483535
6,500,4,0.25,0.232,15.77736187190377,205.19563060419105
6,500,4,0.25,0.312,104.25356603195608,237.55506448015976
6,500,4,0.25,0.184,29.068647875389733,238.46471968058958
6,500,4,0.25,0.136,29.951703545937733,392.90292467662925
6,500,4,0.25,0.232,16.526099618572026,87.57768687540597
6,498,6,1,0.26506024096385544,52.836052499587744,296.9403903662589
6,498,6,1,0.2289156626506024,22.77333365047372,204.90949415637618
6,498,6,1,0.21686746987951808,38.28389789205576,224.3684746986053
6,498,6,1,0.12048192771084337,13.384568317420964,335.3222135064372
6,498,6,1,0.13253012048192772,10.042332827265339,216.43519426672268
6,498,6,0.5,0.03614457831325301,6.661804571147524,215.72696199078564
6,498,6,0.5,0.43373493975903615,80.48241476131571,129.77208508163457
6,498,6,0.5,0.0963855421686747,23.985515910900943,325.9158177405265
6,498,6,0.5,0.12048192771084337,12.091230222314275,325.379153945347
6,498,6,0.5,0.060240963855421686,8.227516565189848,315.10423077656014
6,498,6,0.25,0.060240963855421686,2.604524819075819,108.69916459338876
6,498,6,0.25,0.21686746987951808,12.304358483847242,133.05854281420991
6,498,6,0.25,0.3132530120481928,90.36475502009584,260.99333126009964
6,498,6,0.25,0.13253012048192772,19.35229902953509,242.19932704858323
6,498,6,0.25,0.2891566265060241,14.69141117415147,111.47557766566626
6,496,8,1,0.14516129032258066,39.84121798866279,276.8257534254547
6,496,8,1,0.25806451612903225,42.83044928794257,260.65140535953793
6,496,8,1,0.11290322580645161,22.37660815043693,299.5453162892555
6,496,8,1,0.08064516129032258,4.715548064524274,196.91719401978466
6,496,8,1,0.14516129032258066,33.843859325473275,370.09990227893474
6,496,8,0.5,0.08064516129032258,2.8687584658717777,208.03092657386856
6,496,8,0.5,0.04838709677419355,3.8185662119700066,311.81185067177876
6,496,8,0.5,0.16129032258064516,9.262172467542383,193.08991673292678
6,496,8,0.5,0.14516129032258066,16.819926445427328,184.6795868023381
6,496,8,0.5,0.06451612903225806,5.424005526202953,362.8171193645273
6,496,8,0.25,0.1774193548387097,17.034734211982812,450.520909310952
6,496,8,0.25,0.06451612903225806,6.345844130172492,309.8352855490066
6,496,8,0.25,0.16129032258064516,9.387301682175236,245.7773817318706
6,496,8,0.25,0.11290322580645161,10.667178838416982,273.4493542809312
6,496,8,0.25,0.12903225806451613,9.12477269487016,131.4522403177424
6,500,10,1,0.28,27.91294474257895,105.02194927420855
6,500,10,1,0.12,12.807399892369258,230.01839883501833
6,500,10,1,0.12,7.57832599571354,210.22041636412277
6,500,10,1,0.08,8.14221472642939,265.22824995155696
6,500,10,1,0.5,61.113030760207906,69.34314496457756
6,500,10,0.5,0.16,8.448882272571298,254.57080527474892
6,500,10,0.5,0.28,11.133409751246386,114.00312735231297
6,500,10,0.5,0.06,4.530036620091683,289.8995717980694
6,500,10,0.5,0.14,6.835696023062703,116.02007483713021
6,500,10,0.5,0.3,36.17806854559329,165.48054033929978
6,500,10,0.25,0.06,5.929069655905184,300.3603867409449
6,500,10,0.25,0.04,10.76602109917132,340.7001471088426
6,500,10,0.25,0.06,7.8836909638996575,181.34598791547435
6,500,10,0.25,0.32,44.947449427760596,153.4755504099263
6,500,10,0.25,0.12,5.868865364041186,131.7224557936161
6,492,12,1,0.0975609756097561,5.184704390843494,215.5405909237419
6,492,12,1,0.0,0.45841741823586385,175.21451626893153
6,492,12,1,0.4878048780487805,49.07175651249232,41.97796814886224
6,492,12,1,0.12195121951219512,6.676113604591072,259.6319117110643
6,492,12,1,0.0975609756097561,16.767731628118902,214.59554804330725
6,492,12,0.5,0.04878048780487805,2.63659983363471,114.97242080142833
6,492,12,0.5,0.34146341463414637,28.928679912889827,112.46063373206384
6,492,12,0.5,0.07317073170731707,11.705927584867952,344.46470563642055
6,492,12,0.5,0.12195121951219512,12.051383171373418,160.46578728079533
6,492,12,0.5,0.04878048780487805,1.8171336207019415,153.34684675724412
6,492,12,0.25,0.024390243902439025,2.4541901075684884,194.94984752305893
6,492,12,0.25,0.0,6.172112855060086,377.5533025693491
6,492,12,0.25,0.17073170731707318,6.644944138038671,94.58159026264606
6,492,12,0.25,0.21951219512195122,29.638922049242442,239.9179919330814
6,492,12,0.25,0.21951219512195122,16.913307864701416,176.53670723123332
6,490,14,1,0.02857142857142857,3.700247754801699,218.91744452350338
6,490,14,1,0.11428571428571428,4.157987920483784,201.64190398545463
6,490,14,1,0.37142857142857144,33.56059567161519,66.59213636690654
6,490,14,1,0.14285714285714285,16.743611134222036,154.33338679378758
6,490,14,1,0.05714285714285714,2.3096757283955833,318.0645993965725
6,490,14,0.5,0.3142857142857143,20.05343310902915,156.16765951927144
6,490,14,0.5,0.05714285714285714,13.745855288022925,262.4529607175783
6,490,14,0.5,0.2571428571428571,18.56166878213705,235.79518314673786
6,490,14,0.5,0.08571428571428572,9.961612601949179,149.02018205591838
6,490,14,0.5,0.11428571428571428,5.547112551273036,164.3991955074086
6,490,14,0.25,0.2,18.204854920554972,192.59126930847063
6,490,14,0.25,0.0,9.876435919230234,378.63258208229166
6,490,14,0.25,0.14285714285714285,16.46803627300962,372.4427610702469
6,490,14,0.25,0.17142857142857143,8.5575000824127,327.2178822758806
6,490,14,0.25,0.2,3.2476643519910637,56.24386433635492
6,496,16,1,0.16129032258064516,5.076188827469928,188.55721078291816
6,496,16,1,0.16129032258064516,7.070294381008724,212.48097867500712
6,496,16,1,0.12903225806451613,15.59985497224764,313.94050159165164
6,496,16,1,0.3225806451612903,36.10235189725108,106.72425056372609
6,496,16,1,0.12903225806451613,4.30586890844509,219.1769366183487
6,496,16,0.5,0.0,4.704819342183851,214.4131484118048
6,496,16,0.5,0.0,7.307345116699303,393.33567164754925
6,496,16,0.5,0.0967741935483871,3.9356836198053715,261.432495130151
6,496,16,0.5,0.1935483870967742,15.642815716160305,292.8799326649085
6,496,16,0.5,0.06451612903225806,0.547922053464264,128.6886057225489
6,496,16,0.25,0.16129032258064516,5.424499228121577,163.53878551706524
6,496,16,0.25,0.12903225806451613,3.330245587721468,87.21835002887808
6,496,16,0.25,0.1935483870967742,12.697504723528079,236.99151766431822
6,496,16,0.25,0.03225806451612903,19.197223999483185,223.4550833693062
6,496,16,0.25,0.2903225806451613,3.677763994086649,38.058314193249046
6,486,18,1,0.037037037037037035,0.8375609737986717,127.56087784483412
6,486,18,1,0.3333333333333333,9.231574520844136,56.830447897845396
6,486,18,1,0.07407407407407407,5.205088597448067,295.4206649914002
6,486,18,1,0.37037037037037035,12.223939141007138,66.28549707417467
6,486,18,1,0.14814814814814814,4.08085210058,155.8307307676241
6,486,18,0.5,0.18518518518518517,15.349370941042197,277.45252368772867
6,486,18,0.5,0.2222222222222222,7.079518073604668,49.13521476681447
6,486,18,0.5,0.1111111111111111,18.77331170277517,291.13154034079975
6,486,18,0.5,0.07407407407407407,7.742405703748188,142.16227110473488
6,486,18,0.5,0.037037037037037035,4.58329018107607,184.55417692670986
6,486,18,0.25,0.14814814814814814,1.475993278450317,125.28039482079858
6,486,18,0.25,0.18518518518518517,20.14504190398051,304.4619526057963
6,486,18,0.25,0.2962962962962963,17.348314451548706,89.05204728714672
6,486,18,0.25,0.2222222222222222,3.550113858280249,32.79542031739869
6,486,18,0.25,0.1111111111111111,2.496585709945354,181.41305671201087
6,500,20,1,0.08,2.9414980356599774,193.94799805757694
6,500,20,1,0.08,9.697964366254716,180.03875564690833
6,500,20,1,0.04,1.849126135525276,272.78873081825657
6,500,20,1,0.08,3.7312897592398415,148.4420089477172
6,500,20,1,0.0,0.2860224275113319,179.06875039088519
6,500,20,0.5,0.0,1.2999977660751938,160.1181187428253
6,500,20,0.5,0.12,4.204233830139845,180.51316745329055
6,500,20,0.5,0.12,4.35230674972612,58.63580319771868
6,500,20,0.5,0.08,4.626982037918411,97.22739122261017
6,500,20,0.5,0.12,1.332868560355539,207.3466902393894
6,500,20,0.25,0.36,9.484018778729194,19.174339490595468
6,500,20,0.25,0.2,6.263568670512875,135.58217885407674
6,500,20,0.25,0.16,2.780315729023909,74.20238917500473
6,500,20,0.25,0.12,4.356111292057667,114.71663172845129
6,500,20,0.25,0.16,8.144412067955662,72.12772487575542
6,484,22,1,0.045454545454545456,6.614928762568966,163.1004550125852
6,484,22,1,0.09090909090909091,5.09408295804868,168.07949470866242
6,484,22,1,0.18181818181818182,3.388887659497898,181.95487104666483
6,484,22,1,0.3181818181818182,27.633128206802404,37.28923799249724
6,484,22,1,0.09090909090909091,1.9725800425057074,133.06277966236337
6,484,22,0.5,0.045454545454545456,7.195523693394933,201.28353401930863
6,484,22,0.5,0.18181818181818182,5.833343488039507,161.52067569952632
6,484,22,0.5,0.045454545454545456,5.496890491252724,193.38315933270033
6,484,22,0.5,0.045454545454545456,0.3654459653577749,140.48535560021938
6,484,22,0.5,0.22727272727272727,4.6150049753059585,40.55074877870308
6,484,22,0.25,0.22727272727272727,9.121764202254802,47.83304195215485
6,484,22,0.25,0.2727272727272727,5.4594619597176335,38.85396826422186
6,484,22,0.25,0.22727272727272727,7.3678972150718405,104.12938365338928
6,484,22,0.25,0.36363636363636365,21.616749963059025,89.64869387835579
6,484,22,0.25,0.09090909090909091,2.621883448568391,119.83607574093509
6,480,24,1,0.1,6.608539420743577,141.34780861697823
6,480,24,1,0.2,12.067909943007276,96.09364038426
6,480,24,1,0.05,2.349248464146683,191.7936336303489
6,480,24,1,0.2,3.8612443581866813,140.5263889942343
6,480,24,1,0.0,1.8541951879173486,210.67485093617125
6,480,24,0.5,0.15,1.52189214049938,161.70584654168468
6,480,24,0.5,0.15,2.9359103905987483,134.21111080160875
6,480,24,0.5,0.3,16.5660861274053,41.830490257358946
6,480,24,0.5,0.2,13.903811425974805,76.05136307837758
6,480,24,0.5,0.0,2.4751979945574565,400.1107938026124
6,480,24,0.25,0.05,3.0152649862717,272.0885013542793
6,480,24,0.25,0.05,0.4097778542533915,175.45952773646337
6,480,24,0.25,0.05,10.473045035181398,346.4439811497514
6,480,24,0.25,0.1,6.159505013547409,163.75912525634183
6,480,24,0.25,0.3,19.015788488303485,107.02904722203627
6,494,26,1,0.21052631578947367,4.919256976674693,54.93288183703801
6,494,26,1,0.15789473684210525,4.905587411203277,181.17705634670838
6,494,26,1,0.21052631578947367,2.652373897724145,50.24837406374322
6,494,26,1,0.05263157894736842,2.0260996229817625,113.14503224479945
6,494,26,1,0.10526315789473684,2.9365026199258364,166.79075711484907
6,494,26,0.5,0.2631578947368421,11.728739539799154,27.737362667374374
6,494,26,0.5,0.05263157894736842,2.1671723316514053,181.53650297112253
6,494,26,0.5,0.15789473684210525,4.436820538345725,170.01224712537405
6,494,26,0.5,0.21052631578947367,8.116414753733519,176.92522062872456
6,494,26,0.5,0.15789473684210525,7.859809067834374,277.8379262510531
6,494,26,0.25,0.10526315789473684,1.643341337084167,124.53711141127287
6,494,26,0.25,0.10526315789473684,3.5664540553373816,147.44550981074556
6,494,26,0.25,0.21052631578947367,10.87919373833031,180.8639892001038
6,494,26,0.25,0.2631578947368421,2.77959159671859,76.37051062465429
6,494,26,0.25,0.2631578947368421,6.6625113501589865,52.43688519716115
6,476,28,1,0.23529411764705882,6.709051764172511,354.45116549371255
6,476,28,1,0.0,0.6199100927841986,437.6553995316364
6,476,28,1,0.11764705882352941,1.0996085223218512,81.57160972230746
6,476,28,1,0.4117647058823529,23.272134007038442,47.431357961108255
6,476,28,1,0.058823529411764705,2.8516355421657487,110.27424866748733
6,476,28,0.5,0.058823529411764705,1.1872664053428255,68.96427969932168
6,476,28,0.5,0.0,1.2440839504674508,97.0095551598452
6,476,28,0.5,0.058823529411764705,5.77862425953529,146.11216390463701
6,476,28,0.5,0.0,1.4568263181041379,290.22751198702423
6,476,28,0.5,0.17647058823529413,7.524278828275594,135.07716134700098
6,476,28,0.25,0.058823529411764705,2.8120467454702855,97.00157891704713
6,476,28,0.25,0.058823529411764705,1.1127717018812102,60.50566136392666
6,476,28,0.25,0.058823529411764705,1.8090566745241803,66.73034048653301
6,476,28,0.25,0.4117647058823529,7.27105401346779,15.911091410916827
6,476,28,0.25,0.29411764705882354,11.015687904489916,129.78726941721186
6,480,30,1,0.0,0.5504266637780539,108.92631622510049
6,480,30,1,0.0625,0.9476824448667567,97.14014535804736
6,480,30,1,0.0625,5.216094950751912,205.98243246097812
6,480,30,1,0.0625,0.49014719310846,169.50250335934152
6,480,30,1,0.25,10.123709682173779,44.85307028423532
6,480,30,0.5,0.0,1.6481834789700756,93.62522248701592
6,480,30,0.5,0.0625,1.2132957982727874,123.23332143369547
