n_features,n_samples,obs_per_village,feautre_power,count_accuracy,mse_naive,mse_model,count_accuracy_optimal,mse_naive_optimal,mse_model_optimal
1,100,4,1,0.04,0.0175990295234098,242.83981091298708,0.0,0.0175990295234098,227.46655627212076
1,100,4,1,0.48,208.10823997889133,204.09964001185463,0.48,208.10823997889133,246.70366924121726
1,100,4,1,0.32,146.6548743965289,250.51657931614562,0.32,146.6548743965289,282.09997447476877
1,100,4,1,0.6,345.2069114036461,259.17211137090146,0.6,345.2069114036461,261.00730670269724
1,100,4,1,0.36,323.0652279949625,187.0195308008672,0.32,323.0652279949625,279.693159776938
1,100,4,1,0.0,0.01134384371978986,16.971103425747437,0.0,0.01134384371978986,30.431878779184053
1,100,4,1,0.0,0.025166150357889223,260.0589290817508,0.0,0.025166150357889223,236.48581112865196
1,100,4,1,0.08,12.55183283246671,307.10823237197013,0.08,12.55183283246671,307.1467786663508
1,100,4,1,0.0,3.667324596496112,197.35178360066388,0.0,3.667324596496112,199.62809581579256
1,100,4,1,0.44,115.46212130964375,192.83315065586987,0.4,115.46212130964375,253.491919612294
1,100,4,1,0.08,2.125932120769783,237.2626849038766,0.04,2.125932120769783,255.55592676705774
1,100,4,1,0.04,5.071746890007212,472.12639923335934,0.04,5.071746890007212,476.80658331904823
1,100,4,1,0.04,1.8118040986666326,275.39036938642806,0.04,1.8118040986666326,273.4061826802173
1,100,4,1,0.48,177.173682428503,206.91620495970426,0.44,177.173682428503,280.48168478584734
1,100,4,1,0.4,237.41729217858202,325.99373520919005,0.36,237.41729217858202,356.3262721606392
1,100,4,1,0.48,168.67525804074936,225.81629506013257,0.44,168.67525804074936,308.5669144506645
1,100,4,1,0.08,1.8511375348016597,249.51250625393462,0.08,1.8511375348016597,249.07756834967873
1,100,4,1,0.0,0.03984263269115586,220.08578735606235,0.0,0.03984263269115586,229.32952023455488
1,100,4,1,0.56,202.361452176393,204.1514733973711,0.52,202.361452176393,281.04489608010385
1,100,4,1,0.0,0.003830733488656933,20.374575693246207,0.0,0.003830733488656933,20.90237373771231
1,100,4,1,0.44,200.8358767645937,256.31950830446567,0.44,200.8358767645937,278.2900690139557
1,100,4,1,0.04,0.02369199961070158,172.23047125068354,0.04,0.02369199961070158,161.34725780733876
1,100,4,1,0.4,253.6740176098823,286.24810707553485,0.36,253.6740176098823,373.2729796511189
1,100,4,1,0.48,159.384269742387,173.62382136690846,0.44,159.384269742387,191.78423996298298
1,100,4,1,0.0,0.013092401316391188,107.96050753242599,0.0,0.013092401316391188,115.27577179066236
1,100,4,1,0.56,297.390855538841,243.5235901685997,0.52,297.390855538841,301.2313406108938
1,100,4,1,0.0,0.01732014843422419,77.4604796205979,0.0,0.01732014843422419,83.64496977600689
1,100,4,1,0.08,2.2445727151492263,458.9304166296763,0.08,2.2445727151492263,465.4674777542196
1,100,4,1,0.44,431.4013317710493,532.1854011100177,0.48,431.4013317710493,532.787139792289
1,100,4,1,0.12,10.376772570364315,128.69538600721077,0.12,10.376772570364315,128.69460678972501
1,100,4,1,0.16,2.8135879573331355,309.8467679119906,0.12,2.8135879573331355,317.1385643458854
1,100,4,1,0.04,0.004846345327555634,28.085431747708803,0.04,0.004846345327555634,11.387120845745567
1,100,4,1,0.08,10.305493064607262,248.7564242961835,0.04,10.305493064607262,248.81857713672645
1,100,4,1,0.44,278.78555447185056,239.489209852415,0.48,278.78555447185056,257.39646255581613
1,100,4,1,0.04,2.1501087344447187,445.64721380312386,0.04,2.1501087344447187,452.082939742854
1,100,4,1,0.0,0.0018441384057161462,10.666581705955748,0.0,0.0018441384057161462,7.546309814936308
1,100,4,1,0.04,3.0745529135975755,331.7764995227474,0.04,3.0745529135975755,343.9138124464605
1,100,4,1,0.0,1.8150963938394113,363.09087474724134,0.0,1.8150963938394113,364.8658804737988
1,100,4,1,0.04,1.9230572546793983,330.1095133551603,0.04,1.9230572546793983,330.74979048686953
1,100,4,1,0.52,274.5020061026812,186.1253429595901,0.48,274.5020061026812,211.63234946269256
1,100,4,1,0.04,0.005151363536920723,115.49724026548456,0.04,0.005151363536920723,69.99581489978262
1,100,4,1,0.0,0.00899910649774593,51.716092959970325,0.0,0.00899910649774593,38.72376007557962
1,100,4,1,0.36,247.56690364451413,370.0044959605776,0.36,247.56690364451413,370.52380774625635
1,100,4,1,0.32,344.7666781864462,285.10324778716756,0.32,344.7666781864462,324.76690543883393
1,100,4,1,0.0,2.744931710064163,245.20432698136796,0.0,2.744931710064163,239.54264204286793
1,100,4,1,0.16,18.433047510194132,507.12093533049983,0.16,18.433047510194132,507.2703785867607
1,100,4,1,0.32,234.20881428057484,402.97796092083655,0.32,234.20881428057484,460.5875130745866
1,100,4,1,0.12,10.523494354969907,262.4808727741417,0.12,10.523494354969907,262.54310467111713
1,100,4,1,0.04,0.014128220495834372,68.97221911074702,0.0,0.014128220495834372,86.4384785809994
1,100,4,1,0.12,10.17258239116981,258.92792369055917,0.12,10.17258239116981,258.9726225572018
1,100,10,1,0.2,54.69831958881385,91.5997131673038,0.2,54.69831958881385,146.1521907482152
1,100,10,1,0.5,65.78963573447353,55.019727998285234,0.4,65.78963573447353,91.3906685431453
1,100,10,1,0.4,50.37938583935757,63.132190613488845,0.2,50.37938583935757,175.96963672195074
1,100,10,1,0.0,0.6531306093609396,159.0644998978691,0.0,0.6531306093609396,194.0296391092588
1,100,10,1,0.3,61.180877758452496,76.68716137846069,0.3,61.180877758452496,88.37465546402332
1,100,10,1,0.4,37.01863719893945,42.60875236184747,0.4,37.01863719893945,75.68438909534049
1,100,10,1,0.5,56.19056903835476,85.14921802331074,0.4,56.19056903835476,113.19586395469904
1,100,10,1,0.4,73.2870082498167,66.82807285977938,0.3,73.2870082498167,155.3661488593395
1,100,10,1,0.7,126.59113821671846,40.19812993284014,0.7,126.59113821671846,42.07000898088222
1,100,10,1,0.0,0.005096838080901466,66.57507236097216,0.0,0.005096838080901466,49.603272040117176
1,100,10,1,0.6,148.65103382901992,95.5658037249219,0.5,148.65103382901992,96.9457751314031
1,100,10,1,0.7,56.71105674681553,220.37568225155897,0.7,56.71105674681553,257.1316955042416
1,100,10,1,0.6,82.20330879161347,27.25780111811729,0.6,82.20330879161347,32.11052279709044
1,100,10,1,0.0,0.008413055960175646,102.54951710850045,0.0,0.008413055960175646,103.72111053332624
1,100,10,1,0.0,0.002015078738427064,2.7064680966564847,0.0,0.002015078738427064,2.896134741456659
1,100,10,1,0.1,2.7172776504607206,228.00495451017485,0.1,2.7172776504607206,228.0840332576141
1,100,10,1,0.7,121.83528481692326,71.60875023352393,0.7,121.83528481692326,80.31246109345118
1,100,10,1,0.0,0.7703535419057324,66.64621521479401,0.0,0.7703535419057324,70.34567162541144
1,100,10,1,0.0,0.01536720545957238,165.4987349909594,0.0,0.01536720545957238,161.14621366054084
1,100,10,1,0.7,92.25886547097596,33.72721047551163,0.7,92.25886547097596,34.05785293470938
1,100,10,1,0.3,64.95641372353181,63.45546233202249,0.6,64.95641372353181,71.08988450297969
1,100,10,1,0.6,97.99936840248675,37.94459946817308,0.5,97.99936840248675,78.16615964437172
1,100,10,1,0.5,107.76907682251756,185.14844927753245,0.5,107.76907682251756,206.86962249763081
1,100,10,1,0.6,116.04286921721643,87.27511967703637,0.6,116.04286921721643,99.9063307796686
1,100,10,1,0.6,79.07697435363026,44.53039549195099,0.6,79.07697435363026,44.592380824168416
1,100,10,1,0.8,268.51183007883685,267.96123779061105,0.2,268.51183007883685,279.71455877016
1,100,10,1,0.4,134.8698172580817,161.94850445812742,0.3,134.8698172580817,179.4541569497306
1,100,10,1,0.0,0.008464523812770457,39.31424728698398,0.0,0.008464523812770457,35.611158129193555
1,100,10,1,0.2,4.19316928689541,156.26972942553715,0.2,4.19316928689541,156.24691783158943
1,100,10,1,0.0,0.012681186848549436,51.818053088357274,0.0,0.012681186848549436,59.515985619919455
1,100,10,1,0.4,102.71291017128594,130.6219091180258,0.4,102.71291017128594,144.6653148092533
1,100,10,1,0.0,0.0009847977592834193,20.982621997301493,0.0,0.0009847977592834193,15.401249262507335
1,100,10,1,0.0,0.00790041983962931,69.2499515568247,0.0,0.00790041983962931,68.6236662269009
1,100,10,1,0.4,74.88122913105103,138.1398045243374,0.2,74.88122913105103,235.62585346263046
1,100,10,1,0.1,0.012289975612001956,92.01706367362814,0.1,0.012289975612001956,77.1615901320063
1,100,10,1,0.0,0.016488538198082162,45.40887081282222,0.0,0.016488538198082162,36.41875770916466
1,100,10,1,0.3,76.76362376453518,180.5006485415915,0.3,76.76362376453518,206.7274903092826
1,100,10,1,0.0,1.3574961274548647,99.24881101813091,0.0,1.3574961274548647,99.28536547116245
1,100,10,1,0.5,75.1561142649346,134.70029768943124,0.5,75.1561142649346,202.65326813741365
1,100,10,1,0.2,2.578390610131835,219.69654714427702,0.2,2.578390610131835,219.77135300968501
1,100,10,1,0.8,112.21580961065578,54.334189924610186,0.7,112.21580961065578,72.78091471816626
1,100,10,1,0.0,0.8397646013279119,462.2767167568526,0.0,0.8397646013279119,471.974161124489
1,100,10,1,0.5,128.61011058513344,184.35969519945814,0.5,128.61011058513344,214.94590777967352
1,100,10,1,0.5,106.04270218241409,128.14772635787793,0.5,106.04270218241409,155.2480625372761
1,100,10,1,0.0,0.547166074033964,257.1094161043733,0.0,0.547166074033964,253.02536904330003
1,100,10,1,0.1,0.0024155710730210554,0.7516809967614118,0.0,0.0024155710730210554,10.903437699780474
1,100,10,1,0.2,50.361268706334094,101.22661333827003,0.2,50.361268706334094,163.90673474028853
1,100,10,1,0.0,1.1554573781884825,152.21854367852472,0.0,1.1554573781884825,149.01885049451388
1,100,10,1,0.0,0.02820162798684493,141.4931940727985,0.0,0.02820162798684493,152.1358671754133
1,100,10,1,0.0,1.1457193960136274,200.2312690583562,0.0,1.1457193960136274,213.5812986857486
1,96,12,1,0.75,156.71562472475551,72.75004738117251,0.625,156.71562472475551,83.018518050294
1,96,12,1,0.0,0.012155143160283776,70.83831955133971,0.0,0.012155143160283776,71.03237201707867
1,96,12,1,0.75,62.27221331483855,33.349351800793045,0.75,62.27221331483855,54.912984470617474
1,96,12,1,0.375,53.31070894770086,90.477909494432,0.25,53.31070894770086,135.2126704180954
1,96,12,1,0.75,107.02147343244594,65.65993912354807,0.75,107.02147343244594,73.53423916667012
1,96,12,1,0.625,39.23685146774412,65.64173118765804,0.625,39.23685146774412,75.4091407545636
1,96,12,1,0.75,40.94162153270163,31.227617465023137,0.5,40.94162153270163,63.13941992863673
1,96,12,1,0.0,0.0016254633401951335,13.34641592048083,0.0,0.0016254633401951335,20.766131454579174
1,96,12,1,0.5,54.452397167413125,38.82984653110689,0.5,54.452397167413125,41.78858875992924
1,96,12,1,0.625,91.35394744715427,73.0018230988212,0.625,91.35394744715427,77.71779878695612
1,96,12,1,0.5,66.03819892377334,76.80152205552905,0.5,66.03819892377334,99.97446961354001
1,96,12,1,0.0,0.0030589108774596047,21.909449867707497,0.0,0.0030589108774596047,47.48295187456682
1,96,12,1,0.375,107.5777758402088,117.77058266920142,0.375,107.5777758402088,151.95429965102022
1,96,12,1,0.0,0.0037169337335899583,33.65321005344283,0.0,0.0037169337335899583,25.479769421618677
1,96,12,1,0.0,2.5721216575397214,44.75916242143519,0.0,2.5721216575397214,44.76395219265289
1,96,12,1,0.0,0.0033977943805741455,34.06677319884767,0.0,0.0033977943805741455,28.399470147368522
1,96,12,1,0.5,82.63407353309695,48.69898642805647,0.5,82.63407353309695,56.47712822044188
1,96,12,1,0.125,1.5927078686403442,144.933074339421,0.125,1.5927078686403442,137.94383970978566
1,96,12,1,0.0,0.007843076789794592,19.284941266390653,0.0,0.007843076789794592,20.310262687080446
1,96,12,1,0.625,64.41260304318634,86.73053144370908,0.5,64.41260304318634,109.74485000246243
1,96,12,1,0.5,44.12809161568322,107.5443266762419,0.5,44.12809161568322,151.63864905776256
1,96,12,1,0.5,73.293189815175,24.415486563992292,0.5,73.293189815175,39.26954185479312
1,96,12,1,0.0,0.4486237577380262,246.89102913295173,0.0,0.4486237577380262,249.91389943425867
1,96,12,1,0.5,129.95669699209324,144.01143768514993,0.5,129.95669699209324,129.4233522026614
1,96,12,1,0.375,44.352201625829096,71.08217730351403,0.375,44.352201625829096,77.19710676431167
1,96,12,1,0.75,94.01457016976596,50.962839567669846,0.75,94.01457016976596,59.672621261990216
1,96,12,1,0.375,65.97978244757223,125.37621052461083,0.375,65.97978244757223,173.06297500632058
1,96,12,1,0.25,6.206623902290904,61.77494272061887,0.25,6.206623902290904,61.77090144655015
1,96,12,1,0.625,114.10132874789694,52.3931406580487,0.625,114.10132874789694,55.768144775721815
1,96,12,1,0.0,2.29071775331556,242.80626298503392,0.0,2.29071775331556,232.0024537404447
1,96,12,1,0.25,49.73845178201754,126.98552768851305,0.125,49.73845178201754,206.33935163385556
1,96,12,1,0.0,0.002957426931205074,20.98574622029099,0.0,0.002957426931205074,28.315482677229703
1,96,12,1,0.125,0.6371717324204966,233.28493855590614,0.125,0.6371717324204966,227.34317448633044
1,96,12,1,0.25,100.77829220575322,133.4807586831551,0.25,100.77829220575322,144.05929349261652
1,96,12,1,0.5,133.17171855106665,52.37903126131866,0.5,133.17171855106665,58.43919832482055
1,96,12,1,0.0,0.7013329606545319,360.8772487016837,0.0,0.7013329606545319,389.4407032799827
1,96,12,1,0.5,8.910584541839063,30.780549365936164,0.5,8.910584541839063,30.778993264666155
1,96,12,1,0.0,0.003512997246461271,22.20653228101027,0.0,0.003512997246461271,23.23990354360469
1,96,12,1,0.875,127.42114992600047,22.612681853741883,0.875,127.42114992600047,31.23081628190829
1,96,12,1,0.125,0.22404011069852658,87.3736632692393,0.0,0.22404011069852658,100.52185842235966
1,96,12,1,0.375,58.62030260717467,61.154874137927294,0.5,58.62030260717467,69.92181911145087
1,96,12,1,0.375,126.00565032485935,106.4517760206721,0.25,126.00565032485935,111.39411822517177
1,96,12,1,0.0,0.0036444589728230076,34.4376086879828,0.0,0.0036444589728230076,31.050893018557808
1,96,12,1,0.0,0.0014994407785461105,9.709864881823702,0.0,0.0014994407785461105,2.494623582778766
1,96,12,1,0.25,5.628892435666625,121.7656362033001,0.25,5.628892435666625,121.75416388736431
1,96,12,1,0.0,0.9621429779358879,386.984726758659,0.0,0.9621429779358879,388.5172056175845
1,96,12,1,0.0,0.002171727715273965,44.76197320990313,0.0,0.002171727715273965,46.399253805385165
1,96,12,1,0.125,4.01798880689352,148.11832003121071,0.125,4.01798880689352,148.11113926529632
1,96,12,1,0.375,94.62983021408243,124.86892680908997,0.375,94.62983021408243,170.20313934138386
1,96,12,1,0.5,66.9871143205018,79.30220446993556,0.375,66.9871143205018,123.98471143125529
1,98,14,1,0.2857142857142857,36.12935911739378,48.35066933331618,0.2857142857142857,36.12935911739378,59.56250195390783
1,98,14,1,0.0,0.004583449456289939,52.676376843224155,0.0,0.004583449456289939,53.960875685685785
1,98,14,1,0.5714285714285714,124.12185028539264,65.25915808606798,0.5714285714285714,124.12185028539264,66.838758043389
1,98,14,1,0.0,0.01479565618756427,71.59902564101347,0.0,0.01479565618756427,52.37402364163586
1,98,14,1,0.0,0.004431030010445648,19.127515558177123,0.0,0.004431030010445648,20.062447388995043
1,98,14,1,0.7142857142857143,79.10111984999699,26.900665539945727,0.5714285714285714,79.10111984999699,40.04501096376864
1,98,14,1,0.42857142857142855,43.350756821394654,90.03708998052856,0.42857142857142855,43.350756821394654,134.2569923516319
1,98,14,1,0.0,0.006491371667105976,65.8174105466078,0.0,0.006491371667105976,53.531979876279365
1,98,14,1,0.2857142857142857,28.16880071400204,54.62780199359573,0.2857142857142857,28.16880071400204,93.89037413259054
1,98,14,1,0.0,0.005326844937205464,45.56187445055736,0.0,0.005326844937205464,56.32652885175731
1,98,14,1,0.0,0.00455961084749471,41.564844498534434,0.14285714285714285,0.00455961084749471,46.042751394568164
1,98,14,1,0.14285714285714285,47.37633411995467,48.74366319572227,0.7142857142857143,47.37633411995467,32.55391943404435
1,98,14,1,0.0,0.9226858576479586,329.8405569228658,0.0,0.9226858576479586,348.81608345030526
