n_features,n_samples,obs_per_village,feautre_power,count_accuracy,mse_naive,mse_model,count_accuracy_optimal,mse_naive_optimal,mse_model_optimal
5,1000,10,1,0.9666666666666667,5.085692081991341,0.09449405725895385,0.9666666666666667,5.085692081991341,0.08564617616942684
5,1000,10,1,0.8333333333333334,4.39425571877709,0.40155006695838474,0.8333333333333334,4.39425571877709,0.3941923949153569
5,1000,10,1,0.9666666666666667,50.43715912319191,2.3740760394175533,0.9666666666666667,50.43715912319191,2.2330706232192408
5,1000,10,1,0.9333333333333333,3.2561085652893675,0.03528262804431535,0.9,3.2561085652893675,0.0335854044078649
5,1000,10,1,0.6,22.75425581705257,4.370304943779781,0.6666666666666666,22.75425581705257,3.5731666086940517
5,1000,10,1,0.9,15.370346412367889,0.1376302706416891,0.9,15.370346412367889,0.14309303452209338
5,1000,10,1,0.9666666666666667,4.8770285425077695,0.05225495679545166,0.9666666666666667,4.8770285425077695,0.04877961955598704
5,1000,10,1,0.9666666666666667,13.873232116231403,0.6542378084326682,0.9666666666666667,13.873232116231403,0.666215658484395
5,1000,10,1,0.9666666666666667,5.2032714927713775,0.04479994849225835,0.9666666666666667,5.2032714927713775,0.04823935443541404
5,1000,10,1,0.6666666666666666,16.87081497359766,5.6148514744484475,0.6666666666666666,16.87081497359766,5.3530477502157146
5,1000,10,1,0.9,1.433928419611027,0.10755460109322702,0.9,1.433928419611027,0.10200761284903435
5,1000,10,1,0.8,66.89847121426199,1.783016079276987,0.8333333333333334,66.89847121426199,1.356444185422113
5,1000,10,1,0.8333333333333334,0.3488131737475571,0.051311424791742194,0.8333333333333334,0.3488131737475571,0.0492769335122345
5,1000,10,1,0.9666666666666667,16.47000028719968,0.05983569659701449,0.9666666666666667,16.47000028719968,0.05870944025306409
5,1000,10,1,0.9333333333333333,8.831114829119748,0.8338336733162827,0.9,8.831114829119748,0.7824755007943505
5,1000,10,1,0.8666666666666667,19.239223287361884,0.5061600932437921,0.8666666666666667,19.239223287361884,0.5712800412033361
5,1000,10,1,1.0,32.354416117370626,0.07353424052839501,1.0,32.354416117370626,0.07376785696316739
5,1000,10,1,0.9666666666666667,2.7021624249746288,0.09635536068826041,0.9333333333333333,2.7021624249746288,0.0942927834896373
5,1000,10,1,0.9333333333333333,30.47717427486587,0.4747650711344477,0.9333333333333333,30.47717427486587,0.4166540891969681
5,1000,10,1,0.9666666666666667,17.308225092967614,0.2031242007470291,0.9666666666666667,17.308225092967614,0.20280654055354333
5,1000,20,1,0.9333333333333333,13.917214499937518,0.08034415445379074,0.9333333333333333,13.917214499937518,0.08152613087441778
5,1000,20,1,0.8666666666666667,6.80118168068671,0.09723082260989797,0.8666666666666667,6.80118168068671,0.09150378250285193
5,1000,20,1,0.6666666666666666,1.4276594666525602,0.08655986190590426,0.6666666666666666,1.4276594666525602,0.09029675093398863
5,1000,20,1,1.0,24.646690911284818,0.018831862911726036,1.0,24.646690911284818,0.01780347622943894
