n_features,n_samples,obs_per_village,feautre_power,count_accuracy,mse_naive,mse_model
1,96,8,0.25,0.0,6.830124652555697,6.830124652555697
1,100,10,1,0.3,96.46197133707282,96.46197133707287
1,100,10,1,0.5,96.0459433516194,96.04594335161934
1,100,10,1,0.2,0.00485051929852136,0.004850519298521394
1,100,10,1,0.2,0.002290317194775856,0.002290317194775959
1,100,10,1,0.3,1.958010662230435,1.9580106622304316
1,100,10,1,0.4,153.30524110894982,153.3052411089497
1,100,10,1,0.3,0.011571002927425208,0.011571002927425383
1,100,10,1,0.0,0.0022992711669817525,0.002299271166982193
1,100,10,1,0.2,0.006066293506004894,0.006066293506004769
1,100,10,1,0.2,0.0026396632006563643,0.0026396632006565586
1,100,10,0.5,0.5,1.6197687636064753,1.619768763606474
1,100,10,0.5,0.2,106.7267640611165,106.72676406111653
1,100,10,0.5,0.2,0.0012334333037019225,0.0012334333037020179
1,100,10,0.5,0.2,135.76974379957147,135.7697437995715
1,100,10,0.5,0.2,71.96098921020413,71.96098921020413
1,100,10,0.5,0.2,88.31492510177074,88.31492510177074
1,100,10,0.5,0.2,5.418589889802938,5.418589889802929
1,100,10,0.5,0.3,34.32903871450726,34.32903871450725
1,100,10,0.5,0.4,3.0115602884739845,3.0115602884739743
1,100,10,0.5,0.4,72.61794985929899,72.61794985929899
1,100,10,0.25,0.2,1.8350484863622651,1.8350484863622711
1,100,10,0.25,0.2,195.06855055697235,195.06855055697235
1,100,10,0.25,0.1,195.49718972443512,195.49718972443517
1,100,10,0.25,0.4,0.0014902341448430477,0.001490234144842994
1,100,10,0.25,0.1,25.466725704875394,25.46672570487541
1,100,10,0.25,0.4,8.6888751376144,8.688875137614414
1,100,10,0.25,0.4,34.59956639979181,34.599566399791755
1,100,10,0.25,0.3,10.086444572863314,10.086444572863293
1,100,10,0.25,0.5,0.0016398051539367505,0.001639805153936635
1,100,10,0.25,0.4,84.43088090235157,84.43088090235153
1,96,12,1,0.375,0.002407025383278729,0.0024070253832781546
1,96,12,1,0.125,2.1574969244635462,2.157496924463553
1,96,12,1,0.625,34.06704023076643,34.06704023076641
1,96,12,1,0.0,0.08848185979416788,0.08848185979416988
1,96,12,1,0.125,4.678571869585415,4.678571869585431
1,96,12,1,0.0,0.002279659036327891,0.0022796590363279657
1,96,12,1,0.375,0.0040189024165280494,0.004018902416528176
1,96,12,1,0.5,175.8577687916424,175.85776879164246
1,96,12,1,0.0,0.39939282719911545,0.3993928271991206
1,96,12,1,0.25,108.26243674111572,108.26243674111576
1,96,12,0.5,0.25,2.4355799801922227,2.4355799801922298
1,96,12,0.5,0.0,0.9320601083909907,0.9320601083909971
1,96,12,0.5,0.5,173.8892445865429,173.88924458654284
1,96,12,0.5,0.0,80.43412062648217,80.43412062648221
1,96,12,0.5,0.375,76.51338332456535,76.51338332456535
1,96,12,0.5,0.25,2.2097379164090114,2.20973791640901
1,96,12,0.5,0.25,58.27038495684593,58.27038495684596
1,96,12,0.5,0.375,67.66053983488703,67.66053983488702
1,96,12,0.5,0.5,1.5151390358246173,1.5151390358246144
1,96,12,0.5,0.125,0.0022280444910848358,0.002228044491084864
1,96,12,0.25,0.375,112.97125385588998,112.97125385588994
1,96,12,0.25,0.25,10.460250341597613,10.460250341597614
1,96,12,0.25,0.25,3.1456195513251854,3.1456195513251823
1,96,12,0.25,0.125,4.550627657809462,4.550627657809486
1,96,12,0.25,0.25,65.6002911407137,65.60029114071375
1,96,12,0.25,0.0,68.66030745192089,68.660307451921
1,96,12,0.25,0.25,48.83213773949268,48.832137739492694
1,96,12,0.25,0.25,0.0014040589978855356,0.0014040589978858396
1,96,12,0.25,0.0,0.002019872095215591,0.002019872095215846
1,96,12,0.25,0.25,190.56148830056998,190.5614883005701
1,98,14,1,0.42857142857142855,46.364095020965976,46.36409502096605
1,98,14,1,0.2857142857142857,87.92537295267776,87.92537295267778
1,98,14,1,0.42857142857142855,79.30801795701962,79.30801795701953
1,98,14,1,0.2857142857142857,6.2864509634383285,6.286450963438335
1,98,14,1,0.0,0.0028397166393099088,0.002839716639310201
1,98,14,1,0.42857142857142855,0.0022309624963261884,0.0022309624963265363
1,98,14,1,0.2857142857142857,40.77531597081708,40.77531597081708
1,98,14,1,0.2857142857142857,0.8702408482150209,0.8702408482150262
1,98,14,1,0.42857142857142855,0.007849593802665488,0.007849593802665096
1,98,14,1,0.2857142857142857,53.90059924740376,53.90059924740388
1,98,14,0.5,0.2857142857142857,0.0012813762192715376,0.00128137621927166
1,98,14,0.5,0.42857142857142855,87.09533951589538,87.09533951589536
1,98,14,0.5,0.42857142857142855,27.241124548387653,27.24112454838764
1,98,14,0.5,0.42857142857142855,3.1356419748883817,3.1356419748883773
1,98,14,0.5,0.14285714285714285,35.99556571435976,35.99556571435984
1,98,14,0.5,0.5714285714285714,0.02348042546406859,0.023480425464067017
1,98,14,0.5,0.42857142857142855,38.01111045051381,38.0111104505138
1,98,14,0.5,0.42857142857142855,3.1240491894792557,3.124049189479257
1,98,14,0.5,0.0,37.68092283428986,37.68092283428992
1,98,14,0.5,0.14285714285714285,1.9961899785571167,1.9961899785571229
1,98,14,0.25,0.8571428571428571,27.45207902792282,27.452079027922768
1,98,14,0.25,0.2857142857142857,28.806955162212102,28.806955162212088
1,98,14,0.25,0.0,0.010471484654369565,0.010471484654371204
1,98,14,0.25,0.0,101.0105815528217,101.01058155282176
1,98,14,0.25,0.42857142857142855,0.01361635291853142,0.013616352918531032
1,98,14,0.25,0.42857142857142855,0.0011895485222730435,0.001189548522272885
1,98,14,0.25,0.2857142857142857,2.198380472269378,2.1983804722693896
1,98,14,0.25,0.42857142857142855,195.5543100941806,195.55431009418075
1,98,14,0.25,0.7142857142857143,0.005430987077669591,0.00543098707766918
1,98,14,0.25,0.14285714285714285,0.0008651912972822652,0.0008651912972823158
1,96,16,1,0.0,63.396777104190114,63.396777104190114
1,96,16,1,0.0,2.689778478223269,2.689778478223269
1,96,16,1,0.0,0.005107020330888464,0.005107020330888464
1,96,16,1,0.0,62.02029315977509,62.02029315977509
1,96,16,1,0.0,53.930820671183426,53.930820671183426
1,96,16,1,0.0,48.81111165873822,48.81111165873822
1,96,16,1,0.0,0.0049411704907593315,0.0049411704907593315
1,96,16,1,0.0,0.0015099660502506651,0.0015099660502506651
1,96,16,1,0.0,45.281544959604844,45.281544959604844
1,96,16,1,0.0,27.263312426768337,27.263312426768337
1,96,16,0.5,0.0,22.228729727065637,22.228729727065637
1,96,16,0.5,0.0,0.0019594824512351536,0.0019594824512351536
1,96,16,0.5,0.0,90.23697374659513,90.23697374659513
1,96,16,0.5,0.0,65.22817953972928,65.22817953972928
1,96,16,0.5,0.0,2.5121382417354883,2.5121382417354883
1,96,16,0.5,0.0,59.20203454611781,59.20203454611781
1,96,16,0.5,0.0,0.00034839445969014204,0.00034839445969014204
1,96,16,0.5,0.0,0.009108649580501695,0.009108649580501695
1,96,16,0.5,0.0,0.003394436278759351,0.003394436278759351
1,96,16,0.5,0.0,1.3079490499764261,1.3079490499764261
1,96,16,0.25,0.0,41.40994860253476,41.40994860253476
1,96,16,0.25,0.0,30.54942026260287,30.54942026260287
1,96,16,0.25,0.0,0.004599672189370756,0.004599672189370756
1,96,16,0.25,0.0,51.068456563975815,51.068456563975815
1,96,16,0.25,0.0,0.003301760983676423,0.003301760983676423
1,96,16,0.25,0.0,11.606460608578443,11.606460608578443
1,96,16,0.25,0.0,70.67379828180852,70.67379828180852
1,96,16,0.25,0.0,47.4843708799386,47.4843708799386
1,96,16,0.25,0.0,2.3463524860491662,2.3463524860491662
1,96,16,0.25,0.0,30.87684642190966,30.87684642190966
1,90,18,1,0.2,0.0012608738552977324,0.0012608738552980885
1,90,18,1,0.0,0.8386518291054361,0.8386518291054464
1,90,18,1,0.2,0.0009617025844820628,0.0009617025844821674
1,90,18,1,0.4,27.114795671508165,27.11479567150813
1,90,18,1,0.2,37.45909975658718,37.459099756587214
1,90,18,1,0.2,142.38220479785014,142.3822047978502
1,90,18,1,0.6,42.98672663174527,42.9867266317452
1,90,18,1,0.4,0.812484559099086,0.8124845590990841
1,90,18,1,0.0,32.551145078096766,32.5511450780968
1,90,18,1,0.4,126.97613331589812,126.9761333158981
1,90,18,0.5,0.2,0.00044088033435421125,0.00044088033435469513
1,90,18,0.5,0.2,39.27423152281945,39.27423152281955
1,90,18,0.5,0.8,0.493756507631538,0.4937565076315303
1,90,18,0.5,0.2,31.2680658539849,31.268065853984986
1,90,18,0.5,0.4,0.000570040030966424,0.0005700400309664774
1,90,18,0.5,0.4,66.51414512367788,66.51414512367798
1,90,18,0.5,0.6,0.0012608465735805886,0.0012608465735803138
1,90,18,0.5,0.2,0.9559089642390569,0.9559089642390539
1,90,18,0.5,0.0,52.94837953318646,52.948379533186554
1,90,18,0.5,0.2,16.279146901042427,16.279146901042413
1,90,18,0.25,0.6,48.38482816398884,48.38482816398882
1,90,18,0.25,0.2,139.2437817733354,139.24378177333531
1,90,18,0.25,0.6,2.134581244319651,2.134581244319632
1,90,18,0.25,0.8,0.6384370673245897,0.6384370673245767
1,90,18,0.25,0.4,14.432160156382182,14.432160156382178
1,90,18,0.25,0.4,0.004933236421270834,0.004933236421270669
1,90,18,0.25,0.2,5.322124272470868,5.3221242724709
1,90,18,0.25,0.6,0.23932697531980382,0.23932697531980268
1,90,18,0.25,0.8,2.8274195372793036,2.82741953727927
1,90,18,0.25,1.0,206.9551289746385,206.95512897463817
1,500,2,1,0.0,406.0693078841686,406.0693078841686
1,500,2,1,0.0,539.1272851147646,539.1272851147646
1,500,2,1,0.0,458.69433559919463,458.69433559919463
1,500,2,1,0.0,0.017244895350312577,0.017244895350312577
1,500,2,1,0.0,25.07026097528675,25.07026097528675
1,500,2,1,0.0,592.4583995427806,592.4583995427806
1,500,2,1,0.0,0.0707438390656821,0.0707438390656821
1,500,2,1,0.0,618.2398644719711,618.2398644719711
1,500,2,1,0.0,507.1563684099519,507.1563684099519
1,500,2,1,0.0,406.8470507736107,406.8470507736107
1,500,2,0.5,0.0,247.61049124784327,247.61049124784327
1,500,2,0.5,0.0,251.78892721328972,251.78892721328972
1,500,2,0.5,0.0,573.8993801175678,573.8993801175678
1,500,2,0.5,0.0,594.9650174234596,594.9650174234596
1,500,2,0.5,0.0,21.85549425193718,21.85549425193718
1,500,2,0.5,0.0,10.525107214178691,10.525107214178691
1,500,2,0.5,0.0,7.886520221357408,7.886520221357408
1,500,2,0.5,0.0,0.01894440257888133,0.01894440257888133
1,500,2,0.5,0.0,21.171313150057205,21.171313150057205
1,500,2,0.5,0.0,551.4682168230155,551.4682168230155
1,500,2,0.25,0.0,123.47624780595427,123.47624780595427
1,500,2,0.25,0.0,0.11279947880692083,0.11279947880692083
1,500,2,0.25,0.0,26.146149879138566,26.146149879138566
1,500,2,0.25,0.0,0.010832059501371895,0.010832059501371895
1,500,2,0.25,0.0,408.4147285748356,408.4147285748356
1,500,2,0.25,0.0,0.010089045447840247,0.010089045447840247
1,500,2,0.25,0.0,0.018046741179140974,0.018046741179140974
1,500,2,0.25,0.0,149.0658760382923,149.0658760382923
1,500,2,0.25,0.0,13.233776633752132,13.233776633752132
1,500,2,0.25,0.0,687.7432828727317,687.7432828727317
1,500,4,1,0.0,0.0030722271381400596,0.0030722271381400596
1,500,4,1,0.0,2.9229840214308065,2.9229840214308065
1,500,4,1,0.0,12.897106210892836,12.897106210892836
1,500,4,1,0.0,228.14989563064344,228.14989563064344
1,500,4,1,0.0,316.80987395299405,316.80987395299405
1,500,4,1,0.0,275.8298576013244,275.8298576013244
1,500,4,1,0.0,83.25237071135751,83.25237071135751
1,500,4,1,0.0,0.041478105136264404,0.041478105136264404
1,500,4,1,0.0,189.52260507487566,189.52260507487566
1,500,4,1,0.0,209.21451114406221,209.21451114406221
1,500,4,0.5,0.0,174.37683629087445,174.37683629087445
1,500,4,0.5,0.0,0.005874782578812251,0.005874782578812251
1,500,4,0.5,0.0,4.185410991792389,4.185410991792389
1,500,4,0.5,0.0,387.3741368896221,387.3741368896221
1,500,4,0.5,0.0,455.1360452096992,455.1360452096992
1,500,4,0.5,0.0,248.83390142927442,248.83390142927442
1,500,4,0.5,0.0,11.33890472521858,11.33890472521858
1,500,4,0.5,0.0,0.007174971011400648,0.007174971011400648
1,500,4,0.5,0.0,241.83407793322328,241.83407793322328
1,500,4,0.5,0.0,186.96140444135963,186.96140444135963
1,500,4,0.25,0.0,0.02048328945323099,0.02048328945323099
1,500,4,0.25,0.0,258.4249540357785,258.4249540357785
1,500,4,0.25,0.0,0.016805681344007204,0.016805681344007204
1,500,4,0.25,0.0,0.031960912704072635,0.031960912704072635
1,500,4,0.25,0.0,415.49562106738153,415.49562106738153
1,500,4,0.25,0.0,357.77358952294094,357.77358952294094
1,500,4,0.25,0.0,298.1424861665499,298.1424861665499
1,500,4,0.25,0.0,0.006218458691788224,0.006218458691788224
1,500,4,0.25,0.0,88.08233193806446,88.08233193806446
1,500,4,0.25,0.0,246.19756860162036,246.19756860162036
1,498,6,1,0.2891566265060241,1.7238453370878137,1.7238453370878126
1,498,6,1,0.26506024096385544,0.003449283313047814,0.003449283313047857
1,498,6,1,0.24096385542168675,9.293724391209002,9.293724391209004
1,498,6,1,0.24096385542168675,136.19900532767497,136.199005327675
1,498,6,1,0.2891566265060241,1.5124320413256165,1.5124320413256158
1,498,6,1,0.24096385542168675,0.0020595800572052203,0.0020595800572052376
1,498,6,1,0.27710843373493976,78.77500877993343,78.77500877993343
1,498,6,1,0.21686746987951808,214.33162522048636,214.33162522048642
1,498,6,1,0.20481927710843373,151.18400300098492,151.18400300098492
1,498,6,1,0.27710843373493976,1.2959676676686318,1.29596766766863
1,498,6,0.5,0.24096385542168675,0.003441562019272811,0.0034415620192727826
1,498,6,0.5,0.27710843373493976,0.003391771837266976,0.0033917718372669446
1,498,6,0.5,0.2891566265060241,183.08364879867182,183.08364879867182
1,498,6,0.5,0.27710843373493976,141.84765697877776,141.84765697877776
1,498,6,0.5,0.1686746987951807,217.78707926200155,217.78707926200158
1,498,6,0.5,0.2891566265060241,83.72837780288941,83.72837780288938
1,498,6,0.5,0.2289156626506024,215.4950030592541,215.4950030592541
1,498,6,0.5,0.20481927710843373,234.66948754412562,234.66948754412564
1,498,6,0.5,0.27710843373493976,3.237314816693143,3.237314816693145
1,498,6,0.5,0.1686746987951807,184.0178672481492,184.01786724814923
1,498,6,0.25,0.21686746987951808,4.826606043041865,4.826606043041865
1,498,6,0.25,0.2289156626506024,190.69735790067685,190.69735790067693
1,498,6,0.25,0.26506024096385544,194.1956919168204,194.19569191682044
1,498,6,0.25,0.26506024096385544,7.883616973375064,7.883616973375059
1,498,6,0.25,0.20481927710843373,6.385424299011738,6.385424299011738
1,498,6,0.25,0.25301204819277107,0.0021523207973075153,0.0021523207973075174
1,498,6,0.25,0.20481927710843373,4.7368544491813545,4.736854449181362
1,498,6,0.25,0.25301204819277107,5.380461029048011,5.380461029048012
1,498,6,0.25,0.2891566265060241,7.044706128590296,7.0447061285902945
1,498,6,0.25,0.20481927710843373,193.57296812732602,193.57296812732608
1,496,8,1,0.0,5.387694388773328,5.387694388773328
1,496,8,1,0.0,0.004509693409897539,0.004509693409897539
1,496,8,1,0.0,1.389845588006063,1.389845588006063
1,496,8,1,0.0,126.75349437153635,126.75349437153635
1,496,8,1,0.0,5.96561439663018,5.96561439663018
1,496,8,1,0.0,0.004677878170623351,0.004677878170623351
1,496,8,1,0.0,125.44458387859414,125.44458387859414
1,496,8,1,0.0,91.10621914938316,91.10621914938316
1,496,8,1,0.0,0.019339036567609602,0.019339036567609602
1,496,8,1,0.0,0.7874585462154682,0.7874585462154682
1,496,8,0.5,0.0,167.9072577296806,167.9072577296806
1,496,8,0.5,0.0,139.44086614879785,139.44086614879785
1,496,8,0.5,0.0,152.59244811712935,152.59244811712935
1,496,8,0.5,0.0,70.28042524155319,70.28042524155319
1,496,8,0.5,0.0,0.0028256266923761663,0.0028256266923761663
1,496,8,0.5,0.0,0.026473223737137112,0.026473223737137112
1,496,8,0.5,0.0,2.2594210869415896,2.2594210869415896
1,496,8,0.5,0.0,156.0680281549054,156.0680281549054
1,496,8,0.5,0.0,0.0036818498864634058,0.0036818498864634058
1,496,8,0.5,0.0,51.16614897353125,51.16614897353125
1,496,8,0.25,0.0,91.08610088299878,91.08610088299878
1,496,8,0.25,0.0,0.0026505241066563817,0.0026505241066563817
1,496,8,0.25,0.0,0.0024037943244891373,0.0024037943244891373
1,496,8,0.25,0.0,24.096070504428265,24.096070504428265
1,496,8,0.25,0.0,32.797103918277976,32.797103918277976
1,496,8,0.25,0.0,34.426037610436666,34.426037610436666
1,496,8,0.25,0.0,0.003023000430721703,0.003023000430721703
1,496,8,0.25,0.0,144.2622812240024,144.2622812240024
1,496,8,0.25,0.0,302.237893823941,302.237893823941
1,496,8,0.25,0.0,255.423773244828,255.423773244828
1,500,10,1,0.34,4.5409295301420665,4.540929530142065
1,500,10,1,0.3,0.002300859456934505,0.0023008594569345524
1,500,10,1,0.32,4.088929957574567,4.088929957574569
1,500,10,1,0.3,0.01897084009111927,0.018970840091119042
1,500,10,1,0.38,139.97759539052532,139.97759539052527
1,500,10,1,0.3,0.0029417614265429444,0.002941761426542959
1,500,10,1,0.32,6.869728865551276,6.869728865551272
1,500,10,1,0.22,0.016067341177954136,0.016067341177954046
1,500,10,1,0.26,95.70420969188712,95.70420969188712
1,500,10,1,0.24,0.0035101234177189254,0.0035101234177189067
1,500,10,0.5,0.32,1.900953338242727,1.900953338242723
1,500,10,0.5,0.26,0.009085364959223446,0.009085364959223612
1,500,10,0.5,0.32,117.21659404881932,117.21659404881926
1,500,10,0.5,0.34,123.53693575102292,123.53693575102292
1,500,10,0.5,0.18,115.79969639366269,115.79969639366269
1,500,10,0.5,0.32,4.011125426989752,4.011125426989744
1,500,10,0.5,0.3,140.155207676179,140.15520767617897
1,500,10,0.5,0.32,35.340129428322655,35.340129428322655
1,500,10,0.5,0.16,107.1578668661847,107.15786686618475
1,500,10,0.5,0.24,192.47235492262396,192.47235492262396
1,500,10,0.25,0.3,3.305354818453806,3.305354818453803
1,500,10,0.25,0.28,0.0040639187961002705,0.004063918796100155
1,500,10,0.25,0.22,118.9051557431387,118.90515574313874
1,500,10,0.25,0.2,0.001615709787554433,0.0016157097875544944
1,500,10,0.25,0.38,4.323518016700763,4.323518016700761
1,500,10,0.25,0.18,0.00764811016451551,0.007648110164515438
1,500,10,0.25,0.32,0.0015990831224225606,0.0015990831224225734
1,500,10,0.25,0.2,69.04553117057918,69.04553117057918
1,500,10,0.25,0.3,159.22921337869195,159.22921337869192
1,500,10,0.25,0.3,3.9603349408911157,3.9603349408911175
1,492,12,1,0.17073170731707318,67.77372028666532,67.7737202866654
1,492,12,1,0.3902439024390244,99.92602560791899,99.92602560791899
1,492,12,1,0.2682926829268293,0.004474165365152903,0.004474165365153157
1,492,12,1,0.2682926829268293,1.1685220150028992,1.1685220150029014
1,492,12,1,0.0975609756097561,89.18308358514452,89.1830835851446
1,492,12,1,0.21951219512195122,3.967605031280731,3.967605031280734
1,492,12,1,0.24390243902439024,119.9397156742894,119.93971567428942
1,492,12,1,0.36585365853658536,1.3564879567716321,1.3564879567716335
1,492,12,1,0.34146341463414637,81.80876719237375,81.80876719237372
1,492,12,1,0.2926829268292683,92.58425540572485,92.58425540572485
1,492,12,0.5,0.3170731707317073,91.6190331001466,91.61903310014661
1,492,12,0.5,0.4146341463414634,95.4993103339415,95.49931033394148
1,492,12,0.5,0.3902439024390244,0.0011982700656710229,0.001198270065670949
1,492,12,0.5,0.2682926829268293,30.49996853294273,30.499968532942734
1,492,12,0.5,0.2926829268292683,0.001629496373655805,0.0016294963736556676
1,492,12,0.5,0.24390243902439024,0.0032295702246373983,0.0032295702246374096
1,492,12,0.5,0.3902439024390244,104.21023033407398,104.21023033407404
1,492,12,0.5,0.2926829268292683,132.7073459795058,132.70734597950582
1,492,12,0.5,0.36585365853658536,0.8929096581020396,0.8929096581020417
1,492,12,0.5,0.24390243902439024,38.54131246473277,38.54131246473277
1,492,12,0.25,0.24390243902439024,3.2550245011752392,3.2550245011752432
1,492,12,0.25,0.2682926829268293,0.004599533209380426,0.004599533209380389
1,492,12,0.25,0.2682926829268293,91.25298846565131,91.2529884656513
1,492,12,0.25,0.2926829268292683,129.35768360120042,129.35768360120048
1,492,12,0.25,0.2926829268292683,125.4647461327483,125.46474613274832
1,492,12,0.25,0.2682926829268293,0.007690879123659332,0.007690879123659269
