n_features,n_samples,obs_per_village,feautre_power,count_accuracy,mse_naive,mse_model,count_accuracy_optimal,mse_naive_optimal,mse_model_optimal
22,100,10,1,1.0,1.7879066095553355,0.3133443306310791,1.0,1.7879066095553355,0.19986351454031884
22,100,10,1,1.0,40.90788600175968,0.10174206665187792,1.0,40.90788600175968,0.8849739387789638
22,100,10,1,0.3333333333333333,5.795278990367244,4.241744385771363,0.6666666666666666,5.795278990367244,0.22577028132477006
22,100,10,1,1.0,20.627019058597185,7.002512788887465,0.6666666666666666,20.627019058597185,1.1999555031885911
22,100,10,1,1.0,4.393250964736967,0.5992612962855817,1.0,4.393250964736967,0.4284959945430358
22,100,10,1,0.6666666666666666,2.7311941092196883,3.7230624201944056,0.6666666666666666,2.7311941092196883,1.8395635123169949
22,100,10,1,0.6666666666666666,1.0427797060029227,0.36658082548433507,0.6666666666666666,1.0427797060029227,0.5949329523320438
22,100,10,1,0.6666666666666666,2.749909597338933,1.930575227404825,1.0,2.749909597338933,0.21069302817888927
22,100,10,1,0.3333333333333333,0.9226659506467468,0.9424730792241561,0.6666666666666666,0.9226659506467468,0.19602366920323222
22,100,10,1,1.0,2.6395488211003055,0.44607949374219635,1.0,2.6395488211003055,0.0907548967757363
22,200,10,1,0.8333333333333334,6.843676564453215,3.179103760339958,0.8333333333333334,6.843676564453215,1.7015474508037816
22,200,10,1,0.6666666666666666,2.6758487654559944,1.9205765633087488,1.0,2.6758487654559944,0.6698923654937378
22,200,10,1,0.16666666666666666,2.9798639835224514,5.13176797174221,0.8333333333333334,2.9798639835224514,0.777595428133021
22,200,10,1,0.16666666666666666,0.45819481591434247,5.749699247766706,0.6666666666666666,0.45819481591434247,0.31419797916937103
22,200,10,1,0.6666666666666666,4.749073994187493,1.6735589896760976,0.5,4.749073994187493,0.8916797133002756
22,200,10,1,0.6666666666666666,1.7200156274256757,0.8659491072917596,0.8333333333333334,1.7200156274256757,0.3198979936251784
22,200,10,1,0.6666666666666666,0.772117611796701,0.49672325233807585,0.5,0.772117611796701,0.1720513215724447
22,200,10,1,0.8333333333333334,1.483894633584743,0.5828491683768925,0.8333333333333334,1.483894633584743,0.46344419856187086
22,200,10,1,0.6666666666666666,2.064097051676332,1.7533155542572028,0.8333333333333334,2.064097051676332,1.025181043320538
22,200,10,1,0.5,0.35196335355876823,0.86289023607275,0.3333333333333333,0.35196335355876823,1.4793968201430072
22,300,10,1,0.4444444444444444,2.4066468073649165,2.8158089630773833,0.7777777777777778,2.4066468073649165,0.24610426664223883
22,300,10,1,0.7777777777777778,2.747918391939496,3.5409406657648117,0.6666666666666666,2.747918391939496,0.8685854824394643
22,300,10,1,0.5555555555555556,1.8122394807055346,3.4916566174760963,0.7777777777777778,1.8122394807055346,0.5611437651030828
22,300,10,1,0.7777777777777778,4.229336786083849,1.1064344729221791,0.8888888888888888,4.229336786083849,0.23862556616521857
22,300,10,1,0.3333333333333333,1.2367306045359614,1.33693914274376,0.6666666666666666,1.2367306045359614,0.6066783355011984
22,300,10,1,0.4444444444444444,1.036570198967574,3.1838982619780385,0.7777777777777778,1.036570198967574,0.31586329858205336
22,300,10,1,0.5555555555555556,0.9814221633641635,0.5867677397742327,0.7777777777777778,0.9814221633641635,0.25373441932773755
22,300,10,1,0.5555555555555556,1.7498397700432615,2.16792387352749,0.8888888888888888,1.7498397700432615,0.3535950538328539
22,300,10,1,0.4444444444444444,1.1418554578630362,2.3053656920032095,0.7777777777777778,1.1418554578630362,0.26246640841951885
22,300,10,1,0.6666666666666666,1.35107913546017,0.6646689938092121,0.7777777777777778,1.35107913546017,0.21245479370664244
