n_features,n_samples,obs_per_village,feautre_power,count_accuracy,mse_naive,mse_model,count_accuracy_optimal,mse_naive_optimal,mse_model_optimal
1,5000,50,1,0.9666666666666667,0.31156028530046775,0.001461801743148108,0.9666666666666667,0.31156028530046775,0.0014626043009752193
1,5000,50,1,0.7,88.90890758443778,25.174719765637754,0.7,88.90890758443778,17.5927023766281
1,5000,50,1,0.9,101.99531143537565,5.381797659481022,0.9,101.99531143537565,4.791543347726394
1,5000,50,1,0.8666666666666667,0.22466438498520552,0.002231779406201698,0.8666666666666667,0.22466438498520552,0.002225841999666189
1,5000,50,1,1.0,121.16909505837344,1.1356623023612193,1.0,121.16909505837344,1.083981495340923
1,5000,50,1,0.8333333333333334,0.0013999846784489892,0.0007010954402712148,0.8333333333333334,0.0013999846784489892,0.0006916922148600377
1,5000,50,1,0.8666666666666667,197.54925891346997,149.43167812210442,0.8666666666666667,197.54925891346997,115.7478558528611
1,5000,50,1,0.7666666666666667,104.18619514677258,15.286370267678587,0.7666666666666667,104.18619514677258,12.0299325805105
1,5000,50,1,0.9,0.0034870689631029237,0.0004447833049285463,0.9,0.0034870689631029237,0.00044496696078533447
1,5000,50,1,1.0,0.22726254986220962,0.002142994710169283,1.0,0.22726254986220962,0.00215749724813482
1,5000,50,1,0.9,130.11341220128628,12.719758010939367,0.8666666666666667,130.11341220128628,8.804265370559966
1,5000,50,1,0.8333333333333334,110.34996143784005,5.508335875389801,0.8333333333333334,110.34996143784005,4.1968311088127965
1,5000,50,1,0.7666666666666667,0.0034519366877833967,0.001077127241367247,0.7666666666666667,0.0034519366877833967,0.0010751943956713308
1,5000,50,1,0.9333333333333333,138.805444780452,32.489758476343724,0.9,138.805444780452,20.22153904897412
1,5000,50,1,0.7333333333333333,84.83143087910591,34.0527991790751,0.7,84.83143087910591,25.557868719603388
1,5000,100,1,1.0,0.35683811447192026,0.00023718100925512948,1.0,0.35683811447192026,0.00023724799297315186
1,5000,100,1,0.6666666666666666,0.00016687486512114737,0.0001495466169260975,0.6666666666666666,0.00016687486512114737,0.00014992381526663336
1,5000,100,1,0.8666666666666667,114.92411318532172,5.834404346213671,0.8666666666666667,114.92411318532172,3.8596415782491844
1,5000,100,1,0.8,0.0010690913510952383,0.00039580299887773167,0.8,0.0010690913510952383,0.0003933269148620364
1,5000,100,1,0.8666666666666667,80.61405186189297,3.127305294442442,0.8666666666666667,80.61405186189297,1.8844296747760543
1,5000,100,1,1.0,51.16066218941975,4.565946766658148,1.0,51.16066218941975,2.8408865077784586
1,5000,100,1,0.6,0.00010148072870468717,5.902310622899172e-05,0.5333333333333333,0.00010148072870468717,5.5328479356431207e-05
