n_features,n_samples,obs_per_village,feautre_power,count_accuracy,mse_naive,mse_model,count_accuracy_optimal,mse_naive_optimal,mse_model_optimal
10,100000,5000,1,1.0,2.2548007179854417,1.9652913491241845e-05,1.0,2.2548007179854417,1.5405047067691618e-05
10,100000,5000,1,1.0,0.036193304559008786,0.00013752778221275976,1.0,0.036193304559008786,0.0001961183505886359
10,100000,5000,1,1.0,0.5394588579532198,6.0824097112502155e-05,1.0,0.5394588579532198,7.150739636240568e-05
10,100000,5000,1,1.0,0.14192660276973346,0.0008689908966275023,1.0,0.14192660276973346,0.0007240238235195389
10,100000,5000,1,1.0,1.3713571652935748,0.2689383126318111,1.0,1.3713571652935748,0.22604627059609397
